name,binaryflag,mass,radius,period,semimajoraxis,eccentricity,periastron,longitude,ascendingnode,inclination,temperature,age,discoverymethod,discoveryyear,lastupdate,system_rightascension,system_declination,system_distance,hoststar_mass,hoststar_radius,hoststar_metallicity,hoststar_temperature,hoststar_age,list
KOI-2014 b,0,,0.21871,2.466077000000,0.0350000,,,,,,1240.0,,,,,19 44 12,+42 06 47,1230.71,0.9270,0.8600,,5669.00,2.8000,Kepler Objects of Interest
KOI-4351 b,0,,0.49841,0.644325613976,0.0134999,,,,,,1846.7,,,,,19 11 02,+40 39 25,,,0.8440,,,,Kepler Objects of Interest
KOI-0633 b,0,,0.52856,161.479000000000,0.6050000,,,,,,450.0,,,,,19 33 42,+39 56 32,1264.79,1.1300,1.7100,,6070.00,5.7000,Kepler Objects of Interest
KOI-2770 b,0,,0.19866,205.383100000000,0.5830000,,,,,,199.0,,,,,19 21 00,+48 21 38,518.83,0.6250,0.5940,,4473.00,13.5000,Kepler Objects of Interest
KOI-4892 b,0,,0.10024,21.375874000000,0.1426670,,,,,,717.0,,,,,19 02 49,+47 52 11,857.12,,1.0520,-0.5200,5984.00,,Kepler Objects of Interest
KOI-1214 b,0,,0.12576,4.241499000000,0.0500000,,,,,,1175.0,,,,,19 40 51,+38 46 27,1006.95,0.9300,1.0600,,5788.00,9.0000,Kepler Objects of Interest
KOI-0664 b,0,,0.18044,13.137420000000,0.1100000,,,,,,896.0,,,,,19 26 32,+41 50 01,764.40,1.0210,1.2700,,5986.00,7.0000,Kepler Objects of Interest
KOI-0664 c,0,,0.11756,7.782200000000,0.0770000,,,,,,1071.0,,,,,19 26 32,+41 50 01,764.40,1.0210,1.2700,,5986.00,7.0000,Kepler Objects of Interest
KOI-0664 d,0,,0.11847,23.441940000000,0.1610000,,,,,,740.0,,,,,19 26 32,+41 50 01,764.40,1.0210,1.2700,,5986.00,7.0000,Kepler Objects of Interest
KOI-0618 b,0,,0.26428,9.070808000000,0.0820000,,,,,,800.0,,,,,19 47 56,+47 28 38,890.36,0.8930,0.8600,,5590.00,5.2000,Kepler Objects of Interest
KOI-1628 b,0,,0.25972,19.747469000000,0.1530000,,,,,,763.0,,,,,19 53 34,+42 27 35,601.01,1.2300,1.1920,,6197.00,0.8200,Kepler Objects of Interest
KOI-1628 c,0,,0.08976,1.772457937000,0.0304865,,,,,,1642.0,,,,,19 53 34,+42 27 35,601.01,1.2300,1.1920,,6197.00,0.8200,Kepler Objects of Interest
KOI-0867 b,0,,0.30073,16.085351000000,0.1140000,,,,,,604.0,,,,,19 28 25,+42 22 49,795.32,0.7720,0.7900,,5192.00,13.3000,Kepler Objects of Interest
KOI-0765 b,0,,0.25516,8.353917000000,0.0790000,,,,,,799.0,,,,,19 01 59,+49 16 38,1009.01,0.9270,0.8200,,5612.00,0.5000,Kepler Objects of Interest
KOI-4066 b,0,,0.31440,126.557582900000,0.5545780,,,,,,524.0,,,,,19 22 55,+44 50 10,1431.25,,1.8540,0.1000,6501.00,,Kepler Objects of Interest
KOI-1938 b,0,,0.20960,96.914920000000,0.3890000,,,,,,320.0,,,,,19 30 41,+46 22 38,444.29,0.8370,0.7400,,5271.00,0.7000,Kepler Objects of Interest
KOI-0084 b,0,,0.23056,9.287009000000,0.0840000,,,,,,781.0,,,,,19 21 40,+37 51 06,212.91,0.9060,0.8570,,5541.00,4.0000,Kepler Objects of Interest
KOI-3090 b,0,,0.14581,3.822234000000,0.0400000,,,,,,736.0,,,,,19 30 57,+42 00 53,506.48,0.5600,0.7000,,3972.00,,Kepler Objects of Interest
KOI-0251 b,0,,0.23603,4.164387500000,0.0410000,,,,,,625.0,,,,,19 53 01,+47 36 17,247.69,0.5370,0.5150,,3996.00,13.5000,Kepler Objects of Interest
KOI-0251 c,0,,0.07473,5.774470000000,0.0510000,,,,,,560.0,,,,,19 53 01,+47 36 17,247.69,0.5370,0.5150,,3996.00,13.5000,Kepler Objects of Interest
KOI-0244 b,0,,0.59326,12.720365000000,0.1130000,,,,,,1033.0,,,,,19 06 33,+39 29 16,292.71,1.1920,1.6600,,6103.00,4.6500,Kepler Objects of Interest
KOI-0244 c,0,,0.30984,6.238559300000,0.0700000,,,,,,1313.0,,,,,19 06 33,+39 29 16,292.71,1.1920,1.6600,,6103.00,4.6500,Kepler Objects of Interest
KOI-1406 b,0,,0.26428,11.361168000000,0.1030000,,,,,,871.0,,,,,19 09 48,+45 42 15,1143.06,1.1200,1.0300,,6243.00,0.3000,Kepler Objects of Interest
KOI-1360 b,0,,0.23056,36.770190000000,0.2010000,,,,,,422.0,,,,,19 05 38,+42 40 53,813.64,0.7980,0.7000,,5115.00,1.1000,Kepler Objects of Interest
KOI-1360 c,0,,0.20231,14.589501000000,0.1080000,,,,,,575.0,,,,,19 05 38,+42 40 53,813.64,0.7980,0.7000,,5115.00,1.1000,Kepler Objects of Interest
KOI-1360 d,0,,0.07108,0.764022000000,0.0150000,,,,,,1544.0,,,,,19 05 38,+42 40 53,813.64,0.7980,0.7000,,5115.00,1.1000,Kepler Objects of Interest
KOI-5288 b,0,,0.17953,29.563420200000,0.1815180,,,,,,528.0,,,,,19 12 30,+41 57 10,1204.63,,0.8300,-0.1200,5601.00,,Kepler Objects of Interest
KOI-1208 b,0,,0.60146,288.882400000000,0.9090000,,,,,,322.0,,,,,19 34 28,+39 01 21,852.66,1.1990,1.1400,,6506.00,0.3900,Kepler Objects of Interest
KOI-0211 b,0,,0.87485,124.036110000000,0.5060000,,,,,,410.0,,,,,19 11 52,+47 58 19,1465.69,1.1200,1.1000,,6298.00,1.4900,Kepler Objects of Interest
KOI-2421 b,0,,0.06561,2.270395000000,0.0300000,,,,,,998.0,,,,,19 53 40,+45 04 17,387.03,0.7280,0.6540,,4848.00,3.6000,Kepler Objects of Interest
KOI-2208 b,0,,0.06653,2.344547000000,0.0330000,,,,,,1318.0,,,,,19 22 10,+47 43 33,327.60,0.8980,0.9090,,5692.00,,Kepler Objects of Interest
KOI-2506 b,0,,0.16403,17.358480000000,0.1340000,,,,,,758.0,,,,,19 15 05,+42 12 47,1453.46,1.0500,1.0600,,6114.00,2.9000,Kepler Objects of Interest
KOI-2572 b,0,,0.18591,6.377200000000,0.0660000,,,,,,769.0,,,,,18 46 22,+43 10 40,858.27,0.9600,0.6700,,5462.00,,Kepler Objects of Interest
KOI-4242 b,0,,0.18408,145.786742000000,0.5599410,,,,,,353.0,,,,,19 02 38,+46 08 36,924.10,,0.9930,0.0700,6014.00,,Kepler Objects of Interest
KOI-3040 b,0,,0.10298,4.809999000000,0.0550000,,,,,,824.0,,,,,19 18 16,+41 46 17,880.56,0.9800,0.5800,,5751.00,,Kepler Objects of Interest
KOI-5219 b,0,,0.08639,27.766472900000,0.1567440,,,,,,509.1,,,,,19 49 02,+41 15 19,771.74,,0.7010,-0.8600,5457.00,,Kepler Objects of Interest
KOI-0926 b,0,,0.31896,3.166352800000,0.0430000,,,,,,1216.0,,,,,19 05 26,+45 24 51,1454.60,1.0200,0.9200,,5956.00,0.4000,Kepler Objects of Interest
KOI-3009 b,0,,0.09569,0.764865100000,0.0150000,,,,,,1665.0,,,,,19 20 20,+51 12 30,775.36,0.7700,0.7900,,5187.00,13.8000,Kepler Objects of Interest
KOI-0809 b,0,,1.10268,1.594744690000,0.0270000,,,,,,1569.0,,,,,19 00 51,+39 01 38,1476.05,1.0100,0.9600,,5973.00,2.0000,Kepler Objects of Interest
KOI-5807 b,0,,0.25061,236.097998000000,0.7374110,,,,,,326.3,,,,,19 53 59,+47 44 20,1065.25,,1.0900,-0.3000,6084.00,,Kepler Objects of Interest
KOI-3339 b,0,,0.24386,23.133558740000,0.1452570,,,,,,638.0,,,,,19 51 00,+43 26 51,876.27,,0.9320,-0.5200,5712.00,,Kepler Objects of Interest
KOI-2202 b,0,,0.09478,0.813180400000,0.0160000,,,,,,1567.0,,,,,19 11 46,+39 13 50,452.05,0.8330,0.7300,,5253.00,0.7000,Kepler Objects of Interest
KOI-2217 b,0,,0.17315,37.802230000000,0.2080000,,,,,,436.0,,,,,19 14 34,+46 12 56,745.76,0.8370,0.7300,,5264.00,0.6000,Kepler Objects of Interest
KOI-1116 b,0,,0.14307,3.749103000000,0.0470000,,,,,,1196.0,,,,,19 23 32,+38 03 27,543.21,1.0110,1.0500,,5746.00,5.7000,Kepler Objects of Interest
KOI-1648 b,0,,0.12849,38.325270000000,0.2110000,,,,,,444.0,,,,,18 56 31,+48 49 30,523.75,0.8540,0.7500,,5331.00,0.6000,Kepler Objects of Interest
KOI-1474 b,0,,0.84751,69.732970000000,0.3630000,,,,,,543.0,,,,,19 41 40,+51 11 05,741.61,1.3130,1.3900,,6293.00,1.9000,Kepler Objects of Interest
KOI-2775 b,0,,0.51033,17.576925000000,0.1280000,,,,,,680.0,,,,,19 00 23,+41 46 33,996.02,0.9000,0.9400,,5680.00,7.8000,Kepler Objects of Interest
KOI-0756 b,0,,0.37363,11.094329000000,0.0990000,,,,,,817.0,,,,,19 45 08,+48 13 28,1594.78,1.0400,0.9400,,6014.00,0.3000,Kepler Objects of Interest
KOI-0756 c,0,,0.25516,4.134403000000,0.0510000,,,,,,1138.0,,,,,19 45 08,+48 13 28,1594.78,1.0400,0.9400,,6014.00,0.3000,Kepler Objects of Interest
KOI-0756 d,0,,0.14216,2.566575000000,0.0370000,,,,,,1336.0,,,,,19 45 08,+48 13 28,1594.78,1.0400,0.9400,,6014.00,0.3000,Kepler Objects of Interest
KOI-1050 b,0,,0.12758,1.269095000000,0.0210000,,,,,,1350.0,,,,,19 47 26,+41 05 50,418.94,0.7500,0.7600,,5088.00,14.0000,Kepler Objects of Interest
KOI-1050 c,0,,0.12758,2.853135000000,0.0360000,,,,,,1031.0,,,,,19 47 26,+41 05 50,418.94,0.7500,0.7600,,5088.00,14.0000,Kepler Objects of Interest
KOI-3626 b,0,,4.48179,44.145838360000,0.2372370,,,,,,504.0,,,,,19 13 16,+51 43 31,2028.08,,0.8940,-0.3000,5881.00,,Kepler Objects of Interest
KOI-2433 b,0,,0.18864,15.163420000000,0.1240000,,,,,,779.0,,,,,19 37 21,+50 20 11,1433.03,1.1000,1.0400,,6084.00,,Kepler Objects of Interest
KOI-2433 c,0,,0.20869,10.043250000000,0.0940000,,,,,,895.0,,,,,19 37 21,+50 20 11,1433.03,1.1000,1.0400,,6084.00,,Kepler Objects of Interest
KOI-2433 d,0,,0.23694,56.415491200000,0.2966080,,,,,,549.0,,,,,19 37 21,+50 20 11,1433.03,1.1000,1.0400,,6084.00,,Kepler Objects of Interest
KOI-2433 e,0,,0.20869,27.903791000000,0.1855060,,,,,,694.0,,,,,19 37 21,+50 20 11,1433.03,1.1000,1.0400,,6084.00,,Kepler Objects of Interest
KOI-5249 b,0,,0.12694,19.453211300000,0.1446560,,,,,,745.0,,,,,19 26 01,+41 33 01,1114.45,,1.0150,-0.3200,6372.00,,Kepler Objects of Interest
KOI-5004 b,0,,0.14854,103.363691000000,0.4452220,,,,,,385.0,,,,,19 30 13,+38 51 01,912.10,,1.0220,0.3800,5762.00,,Kepler Objects of Interest
KOI-4331 b,0,,0.12412,1.717849839000,0.0305764,,,,,,2154.0,,,,,19 23 15,+40 15 17,1088.59,,1.6370,-0.2400,6674.00,,Kepler Objects of Interest
KOI-2882 b,0,,0.22783,75.857789800000,0.3120000,,,,,,293.0,,,,,19 50 21,+40 48 53,560.14,0.7000,0.7000,,4442.00,,Kepler Objects of Interest
KOI-2882 c,0,,0.10936,0.493395060000,0.0110000,,,,,,1560.0,,,,,19 50 21,+40 48 53,560.14,0.7000,0.7000,,4442.00,,Kepler Objects of Interest
KOI-1747 b,0,,0.17315,20.558730000000,0.1430000,,,,,,588.0,,,,,19 25 40,+42 34 47,776.52,0.9200,0.8100,,5590.00,0.5000,Kepler Objects of Interest
KOI-2802 b,0,,0.14945,3.848208000000,0.0500000,,,,,,1297.0,,,,,19 05 01,+41 01 18,1405.37,1.1400,1.0800,,6325.00,0.6100,Kepler Objects of Interest
KOI-2293 b,0,,0.18226,15.033430000000,0.1120000,,,,,,692.0,,,,,19 53 48,+44 17 02,865.21,0.8260,0.9300,,5450.00,13.6000,Kepler Objects of Interest
KOI-2318 b,0,,0.11847,10.458540000000,0.0820000,,,,,,581.0,,,,,18 59 59,+49 28 47,376.73,0.6700,0.6450,,4698.00,13.7000,Kepler Objects of Interest
KOI-0627 b,0,,0.22874,7.751908000000,0.0820000,,,,,,1033.0,,,,,19 28 36,+39 38 15,696.43,1.2230,1.1990,,6125.00,1.2800,Kepler Objects of Interest
KOI-0627 c,0,,0.11118,4.165471000000,0.0540000,,,,,,1273.0,,,,,19 28 36,+39 38 15,696.43,1.2230,1.1990,,6125.00,1.2800,Kepler Objects of Interest
KOI-1378 b,0,,0.10936,19.301250000000,0.1300000,,,,,,590.0,,,,,19 42 02,+42 55 50,411.82,0.7890,0.8480,,5234.00,,Kepler Objects of Interest
KOI-2393 b,0,,0.13032,4.603098000000,0.0480000,,,,,,820.0,,,,,19 38 39,+39 47 01,535.47,0.7140,0.6910,,4899.00,12.2000,Kepler Objects of Interest
KOI-2662 b,0,,0.08749,2.104316000000,0.0250000,,,,,,716.0,,,,,19 03 42,+38 31 15,175.61,0.4910,0.4820,,3696.00,13.8000,Kepler Objects of Interest
KOI-2723 b,0,,0.20960,1.952709100000,0.0300000,,,,,,1363.0,,,,,19 29 42,+38 28 22,800.14,0.9100,0.9000,,5659.00,5.7000,Kepler Objects of Interest
KOI-5380 b,0,,0.30866,369.933550000000,1.0366800,,,,,,270.0,,,,,19 35 50,+42 48 23,1668.88,,1.0240,-0.0800,6158.00,,Kepler Objects of Interest
KOI-1137 b,0,,5.19443,302.388732000000,0.8240000,,,,,,250.0,,,,,20 06 50,+44 16 54,577.56,0.8100,0.9100,,5407.00,14.0000,Kepler Objects of Interest
KOI-1174 b,0,,0.21598,330.000000000000,0.7960000,,,,,,168.0,,,,,19 47 17,+47 21 14,190.75,0.6170,0.5870,,4436.00,14.0000,Kepler Objects of Interest
KOI-0924 b,0,,0.35541,39.475850000000,0.2350000,,,,,,569.0,,,,,19 24 49,+45 14 39,1473.90,1.1000,1.0200,,6206.00,0.3000,Kepler Objects of Interest
KOI-5810 b,0,,0.21780,425.595710000000,1.0817800,,,,,,277.9,,,,,18 50 44,+47 49 01,821.06,,1.4410,0.0700,5458.00,,Kepler Objects of Interest
KOI-4862 b,0,,0.18226,0.903774000000,0.0155540,,,,,,1198.0,,,,,19 46 23,+50 21 23,,,0.5850,,,,Kepler Objects of Interest
KOI-1437 b,0,,0.16312,7.017730000000,0.0730000,,,,,,989.0,,,,,18 59 23,+49 41 32,1413.35,1.0400,1.0000,,6066.00,1.9000,Kepler Objects of Interest
KOI-4643 b,0,,0.14581,5.593618000000,0.0610524,,,,,,1000.0,,,,,19 13 47,+49 42 50,,,0.9190,,,,Kepler Objects of Interest
KOI-5840 b,0,,0.15219,460.777760000000,1.2058700,,,,,,249.0,,,,,18 54 11,+48 23 20,638.56,,1.0290,0.0000,6109.00,,Kepler Objects of Interest
KOI-0769 b,0,,0.20960,4.280969000000,0.0500000,,,,,,1009.0,,,,,19 37 03,+49 18 50,1033.53,0.9310,0.8200,,5629.00,0.5000,Kepler Objects of Interest
KOI-2410 b,0,,0.23967,186.654000000000,0.6490000,,,,,,322.0,,,,,19 02 58,+44 51 28,1246.18,1.0480,0.9500,,6034.00,0.3000,Kepler Objects of Interest
KOI-2410 c,0,,0.24423,86.593200000000,0.3890000,,,,,,415.0,,,,,19 02 58,+44 51 28,1246.18,1.0480,0.9500,,6034.00,0.3000,Kepler Objects of Interest
KOI-2065 b,0,,0.32807,80.232470000000,0.3530000,,,,,,393.0,,,,,18 51 27,+41 47 48,694.94,0.9130,0.8800,,5656.00,4.5000,Kepler Objects of Interest
KOI-2354 b,0,,0.14490,1.151239300000,0.0220000,,,,,,1793.0,,,,,19 44 15,+42 46 05,985.93,1.0660,0.9800,,6098.00,0.5000,Kepler Objects of Interest
KOI-0099 b,0,,0.30984,579.931000000000,1.2340000,,,,,,166.0,,,,,19 41 44,+44 31 52,230.85,0.7450,0.7020,,4992.00,8.9000,Kepler Objects of Interest
KOI-5869 b,0,,0.25061,114.407191000000,0.4048720,,,,,,267.5,,,,,19 54 18,+48 40 06,708.51,,0.6910,-0.1400,4641.00,,Kepler Objects of Interest
KOI-1601 b,0,,0.14490,10.351130000000,0.0920000,,,,,,768.0,,,,,19 15 05,+40 39 51,804.20,0.9590,0.8500,,5726.00,0.4000,Kepler Objects of Interest
KOI-1601 c,0,,0.18044,62.914700000000,0.3050000,,,,,,422.0,,,,,19 15 05,+40 39 51,804.20,0.9590,0.8500,,5726.00,0.4000,Kepler Objects of Interest
KOI-3939 b,0,,0.58023,1.886527656000,0.0299351,,,,,,1794.0,,,,,19 36 06,+46 12 06,1841.35,,1.2490,-0.3600,6296.00,,Kepler Objects of Interest
KOI-1842 b,0,,0.23694,16.841896000000,0.1220000,,,,,,681.0,,,,,19 57 00,+43 24 37,711.53,0.8470,0.9500,,5526.00,12.3000,Kepler Objects of Interest
KOI-4676 b,0,,0.38275,31.178040000000,0.2093720,,,,,,856.0,,,,,19 54 58,+40 04 19,,,2.3040,,,,Kepler Objects of Interest
KOI-0732 b,0,,0.23694,1.260254800000,0.0220000,,,,,,1408.0,,,,,19 13 18,+47 22 53,891.95,0.8560,0.7800,,5379.00,2.5000,Kepler Objects of Interest
KOI-0732 c,0,,0.09022,3.295369000000,0.0410000,,,,,,1032.0,,,,,19 13 18,+47 22 53,891.95,0.8560,0.7800,,5379.00,2.5000,Kepler Objects of Interest
KOI-0732 d,0,,0.09386,5.254582000000,0.0560000,,,,,,883.0,,,,,19 13 18,+47 22 53,891.95,0.8560,0.7800,,5379.00,2.5000,Kepler Objects of Interest
KOI-1895 b,0,,0.19137,8.457521000000,0.0700000,,,,,,570.0,,,,,19 27 20,+39 18 26,587.73,0.6530,0.5790,,4496.00,1.2000,Kepler Objects of Interest
KOI-1895 c,0,,0.21051,17.281160000000,0.1140000,,,,,,447.0,,,,,19 27 20,+39 18 26,587.73,0.6530,0.5790,,4496.00,1.2000,Kepler Objects of Interest
KOI-1895 d,0,,0.19958,32.134930000000,0.1720000,,,,,,364.0,,,,,19 27 20,+39 18 26,587.73,0.6530,0.5790,,4496.00,1.2000,Kepler Objects of Interest
KOI-0721 b,0,,0.25152,13.724460000000,0.1160000,,,,,,974.0,,,,,19 48 16,+46 50 03,1025.79,1.0900,1.5600,,6029.00,6.2000,Kepler Objects of Interest
KOI-0661 b,0,,0.20049,14.401041000000,0.1180000,,,,,,810.0,,,,,19 01 23,+41 45 42,812.84,1.0500,1.0700,,6098.00,3.3000,Kepler Objects of Interest
KOI-0661 c,0,,0.13396,25.659500000000,0.1730000,,,,,,669.0,,,,,19 01 23,+41 45 42,812.84,1.0500,1.0700,,6098.00,3.3000,Kepler Objects of Interest
KOI-2018 b,0,,0.23694,27.495400000000,0.1720000,,,,,,617.0,,,,,19 58 06,+46 53 57,920.66,0.9010,1.0300,,5707.00,10.2000,Kepler Objects of Interest
KOI-1788 b,0,,0.70170,71.526220000000,0.3250000,,,,,,373.0,,,,,19 10 57,+38 06 52,629.50,0.9000,1.0600,,4683.00,,Kepler Objects of Interest
KOI-1788 c,0,,0.25972,369.079152000000,0.9294270,,,,,,200.0,,,,,19 10 57,+38 06 52,629.50,0.9000,1.0600,,4683.00,,Kepler Objects of Interest
KOI-4590 b,0,,0.19958,9.540536090000,0.0830130,,,,,,736.0,,,,,19 15 28,+50 48 56,1145.60,,0.8310,0.0000,5271.00,,Kepler Objects of Interest
KOI-1739 b,0,,0.19137,220.657000000000,0.7210000,,,,,,298.0,,,,,19 26 36,+42 42 02,1173.27,1.0280,0.9200,,5966.00,0.3000,Kepler Objects of Interest
KOI-1029 b,0,,0.27339,32.311530000000,0.2000000,,,,,,576.0,,,,,19 29 09,+37 34 50,1033.95,1.0150,0.9600,,5973.00,2.0000,Kepler Objects of Interest
KOI-2167 b,0,,0.31896,24.340030000000,0.1700000,,,,,,667.0,,,,,19 26 25,+41 18 33,1490.40,1.1000,1.0800,,5994.00,,Kepler Objects of Interest
KOI-2167 c,0,,0.06744,6.957560000000,0.0740000,,,,,,1011.0,,,,,19 26 25,+41 18 33,1490.40,1.1000,1.0800,,5994.00,,Kepler Objects of Interest
KOI-2167 d,0,,0.26246,76.537247900000,0.3500220,,,,,,471.0,,,,,19 26 25,+41 18 33,1490.40,1.1000,1.0800,,5994.00,,Kepler Objects of Interest
KOI-2361 b,0,,0.17315,5.783926000000,0.0640000,,,,,,1004.0,,,,,19 41 12,+49 35 20,1149.65,1.0300,0.9300,,5983.00,0.3000,Kepler Objects of Interest
KOI-2026 b,0,,0.17679,2.758006000000,0.0410000,,,,,,1595.0,,,,,19 44 55,+50 16 30,813.95,1.1800,1.3000,,6424.00,2.8100,Kepler Objects of Interest
KOI-2411 b,0,,0.24605,11.967120000000,0.1020000,,,,,,816.0,,,,,18 41 15,+43 59 08,1393.99,0.9790,1.0000,,5913.00,4.8000,Kepler Objects of Interest
KOI-2057 b,0,,0.10207,5.945678000000,0.0530000,,,,,,568.0,,,,,18 57 54,+46 15 09,300.18,0.5530,0.5280,,4079.00,13.9000,Kepler Objects of Interest
KOI-0013 b,0,,2.09600,1.763587700000,0.0380000,,,,,,3370.0,,,,,19 07 53,+46 52 06,735.73,2.2700,2.7000,,9071.00,0.5800,Kepler Objects of Interest
KOI-2079 b,0,,0.06015,0.693852100000,0.0140000,,,,,,1950.0,,,,,19 39 54,+46 00 20,361.22,0.8210,0.9300,,5434.00,14.0000,Kepler Objects of Interest
KOI-2266 b,0,,0.18864,1.003965000000,0.0190000,,,,,,1429.0,,,,,19 53 12,+47 41 38,1034.80,0.8600,0.8700,,4778.00,,Kepler Objects of Interest
KOI-1707 b,0,,0.30984,96.100900000000,0.4030000,,,,,,382.0,,,,,19 52 05,+43 21 48,1187.11,0.9500,0.9100,,5773.00,3.6000,Kepler Objects of Interest
KOI-1707 c,0,,0.31650,265.469541000000,0.7580740,,,,,,269.3,,,,,19 52 05,+43 21 48,1187.11,0.9500,0.9100,,5773.00,3.6000,Kepler Objects of Interest
KOI-3367 b,0,,0.18135,25.373676500000,0.1692790,,,,,,653.0,,,,,19 52 45,+48 23 46,1284.41,,0.9660,-0.3000,6195.00,,Kepler Objects of Interest
KOI-0162 b,0,,0.23147,14.006406000000,0.1120000,,,,,,752.0,,,,,19 40 39,+43 57 46,641.97,0.9490,0.9600,,5817.00,5.4000,Kepler Objects of Interest
KOI-1537 b,0,,0.07473,10.191440000000,0.0940000,,,,,,922.0,,,,,18 45 50,+46 47 23,308.66,1.0710,1.1160,,6063.00,,Kepler Objects of Interest
KOI-2287 b,0,,0.06379,16.092340000000,0.1090000,,,,,,501.0,,,,,19 39 47,+46 26 19,139.34,0.6660,0.6000,,4680.00,13.9000,Kepler Objects of Interest
KOI-0617 b,0,,3.55408,37.865195000000,0.2180000,,,,,,513.0,,,,,19 49 40,+46 38 39,828.67,0.9640,0.8800,,5780.00,1.6000,Kepler Objects of Interest
KOI-3692 b,0,,1.30517,1.160141542100,0.0216792,,,,,,2184.0,,,,,19 54 37,+41 08 19,1921.04,,1.3820,-0.3200,6200.00,,Kepler Objects of Interest
KOI-2796 b,0,,0.09842,0.537412600000,0.0130000,,,,,,2315.0,,,,,19 31 29,+48 56 11,1122.37,1.0650,0.9700,,6085.00,0.3000,Kepler Objects of Interest
KOI-1704 b,0,,0.25516,10.418751000000,0.0890000,,,,,,847.0,,,,,19 52 03,+42 57 26,1036.78,0.8800,1.0300,,5639.00,11.9000,Kepler Objects of Interest
KOI-0069 b,0,,0.13670,4.726748200000,0.0530000,,,,,,1000.0,,,,,19 25 40,+38 40 20,89.12,0.8870,0.8710,,5593.00,6.1000,Kepler Objects of Interest
KOI-0714 b,0,,0.23512,4.182009700000,0.0490000,,,,,,1019.0,,,,,19 12 01,+46 28 24,421.18,0.9060,0.8980,,5396.00,7.1000,Kepler Objects of Interest
KOI-1494 b,0,,0.20960,8.195900000000,0.0730000,,,,,,659.0,,,,,19 41 49,+50 04 37,812.60,0.7700,0.7800,,4559.00,,Kepler Objects of Interest
KOI-1204 b,0,,0.18499,8.398110000000,0.0840000,,,,,,990.0,,,,,19 20 00,+38 32 23,1632.95,1.1400,1.0600,,6317.00,0.2600,Kepler Objects of Interest
KOI-0128 b,0,,1.09083,4.942783270000,0.0590000,,,,,,1097.0,,,,,19 44 48,+49 08 24,695.39,1.1270,1.0900,,5786.00,2.1000,Kepler Objects of Interest
KOI-5327 b,0,,0.22965,5.433677950000,0.0501766,,,,,,550.0,,,,,19 26 13,+42 12 51,381.97,,0.5690,0.5600,3702.00,,Kepler Objects of Interest
KOI-2694 b,0,,0.11847,0.843380200000,0.0150000,,,,,,1362.0,,,,,19 43 17,+46 03 10,479.85,0.6700,0.6500,,4703.00,14.0000,Kepler Objects of Interest
KOI-2694 c,0,,0.12758,6.566075000000,0.0600000,,,,,,681.0,,,,,19 43 17,+46 03 10,479.85,0.6700,0.6500,,4703.00,14.0000,Kepler Objects of Interest
KOI-3264 b,0,,0.10845,13.015213700000,0.0929263,,,,,,556.3,,,,,19 33 02,+45 50 14,776.70,,0.6430,-0.5000,4794.00,,Kepler Objects of Interest
KOI-5553 b,0,,0.24332,120.943962000000,0.4401880,,,,,,333.1,,,,,19 52 55,+44 45 23,1086.48,,0.8430,-0.3000,5456.00,,Kepler Objects of Interest
KOI-4444 b,0,,0.12120,5.943710180000,0.0562676,,,,,,674.4,,,,,19 38 29,+49 53 38,580.71,,0.6820,0.0400,4391.00,,Kepler Objects of Interest
KOI-1816 b,0,,0.51944,10.240605000000,0.0860000,,,,,,733.0,,,,,19 26 43,+44 45 05,972.25,0.8200,0.8300,,5362.00,9.6000,Kepler Objects of Interest
KOI-4545 b,0,,0.18226,0.849350000000,0.0164349,,,,,,1398.7,,,,,19 25 49,+47 09 31,,,0.7170,,,,Kepler Objects of Interest
KOI-3060 b,0,,0.06470,6.913110000000,0.0760000,,,,,,1142.0,,,,,19 06 19,+48 32 39,623.43,1.2100,1.2000,,6528.00,0.9500,Kepler Objects of Interest
KOI-4007 b,0,,0.15857,11.492562210000,0.1021490,,,,,,861.0,,,,,19 42 59,+44 22 29,1631.70,,1.0090,-0.1600,6208.00,,Kepler Objects of Interest
KOI-2615 b,0,,0.15036,4.695153000000,0.0550000,,,,,,1079.0,,,,,19 22 44,+43 51 34,1535.45,1.0270,0.9200,,5969.00,0.3000,Kepler Objects of Interest
KOI-3019 b,0,,0.13943,4.179393000000,0.0480000,,,,,,1152.0,,,,,19 53 36,+44 50 17,1073.65,0.8590,1.0600,,5570.00,13.9000,Kepler Objects of Interest
KOI-2744 b,0,,0.24605,109.648110000000,0.4400000,,,,,,344.0,,,,,19 34 06,+41 06 41,968.66,0.9420,0.8300,,5664.00,0.4000,Kepler Objects of Interest
KOI-2744 c,0,,0.11665,11.615278000000,0.0957244,,,,,,719.0,,,,,19 34 06,+41 06 41,968.66,0.9420,0.8300,,5664.00,0.4000,Kepler Objects of Interest
KOI-1399 b,0,,0.21871,8.750610000000,0.0770000,,,,,,634.0,,,,,19 43 02,+45 27 26,823.17,0.8100,0.7000,,4775.00,,Kepler Objects of Interest
KOI-1089 b,0,,0.88396,86.678310000000,0.3930000,,,,,,447.0,,,,,19 37 44,+38 21 19,1182.93,1.0800,1.0600,,6166.00,2.1000,Kepler Objects of Interest
KOI-1089 c,0,,0.48299,12.218255000000,0.1060000,,,,,,860.0,,,,,19 37 44,+38 21 19,1182.93,1.0800,1.0600,,6166.00,2.1000,Kepler Objects of Interest
