name,binaryflag,mass,radius,period,semimajoraxis,eccentricity,periastron,longitude,ascendingnode,inclination,temperature,age,discoverymethod,discoveryyear,lastupdate,system_rightascension,system_declination,system_distance,hoststar_mass,hoststar_radius,hoststar_metallicity,hoststar_temperature,hoststar_age,list
Kepler-1215 b,0,,0.109,4.767039630,,,,,,,,,transit,2016,16/05/10,19 49 51.2712,+48 10 53.1071,673.809,0.95,0.93,0.01,5616.0,,Confirmed planets
HD 17092 b,0,4.6,,359.9,1.29,0.166,,,,,513.6,,RV,2007,07/05/07,02 46 22.1178,+49 39 11.0948,109,2.3,,0.18,4650.0,,Confirmed planets
Kepler-384 b,0,,0.10207,22.597053,,,,,,,,,transit,2014,14/02/26,19 04 06.2626,+44 46 58.3391,482.52,0.9940,0.882,,5577,,Confirmed planets
Kepler-384 c,0,,0.10298,45.348269,,,,,,,,,transit,2014,14/02/26,19 04 06.2626,+44 46 58.3391,482.52,0.9940,0.882,,5577,,Confirmed planets
TOI-1820 b,0,2.3,1.12,4.8607,0.069,0.043,9.0,,,85.4,1295.0,,transit,2022,22/05/02,12 30 45.00,+27 27 08.00,250.0,1.04,1.51,0.14,5734.0,,Confirmed planets
Gliese 667 C b,2,0.017616,,7.2004,0.0505,0.13,5.729578,201,,,,,RV,2009,13/06/25,17 18 57,-34 59 23,6.97,0.33,0.41,,3350,,"Confirmed planets, Planets in binary systems, S-type"
Gliese 667 C h,2,0.003460,,16.946,0.0893,0.06,114.591559,45,,,,,RV,2013,13/06/25,17 18 57,-34 59 23,6.97,0.33,0.41,,3350,,"Controversial, Planets in binary systems, S-type"
Gliese 667 C c,2,0.011954,,28.140,0.125,0.02,292.208476,308,,,,,RV,2009,13/06/25,17 18 57,-34 59 23,6.97,0.33,0.41,,3350,,"Confirmed planets, Planets in binary systems, S-type"
Gliese 667 C f,2,0.008493,,39.026,0.156,0.03,103.132403,34,,,,,RV,2013,13/06/25,17 18 57,-34 59 23,6.97,0.33,0.41,,3350,,"Controversial, Planets in binary systems, S-type"
Gliese 667 C e,2,0.008493,,62.24,0.213,0.02,28.647890,262,,,,,RV,2013,13/06/25,17 18 57,-34 59 23,6.97,0.33,0.41,,3350,,"Controversial, Planets in binary systems, S-type"
Gliese 667 C d,2,0.016043,,91.61,0.276,0.03,40.107046,251,,,,,RV,2013,13/06/25,17 18 57,-34 59 23,6.97,0.33,0.41,,3350,,"Controversial, Planets in binary systems, S-type"
Gliese 667 C g,2,0.014470,,256.2,0.549,0.08,51.566202,285,,,,,RV,2013,13/06/25,17 18 57,-34 59 23,6.97,0.33,0.41,,3350,,"Controversial, Planets in binary systems, S-type"
Kepler-208 b,0,,0.14854,4.228640,,,,,,,,,transit,2014,14/02/26,19 35 33.6470,+42 31 40.7247,925.47,0.9630,1.314,,6092,,Confirmed planets
Kepler-208 c,0,,0.12667,7.466623,,,,,,,,,transit,2014,14/02/26,19 35 33.6470,+42 31 40.7247,925.47,0.9630,1.314,,6092,,Confirmed planets
Kepler-208 e,0,,0.13487,16.259458,,,,,,,,,transit,2014,14/02/26,19 35 33.6470,+42 31 40.7247,925.47,0.9630,1.314,,6092,,Confirmed planets
Kepler-208 d,0,,0.10936,11.131786,,,,,,,,,transit,2014,14/02/26,19 35 33.6470,+42 31 40.7247,925.47,0.9630,1.314,,6092,,Confirmed planets
WASP-120 b,0,5.01,1.515,3.6112706,0.0522,0.059,,,,82.29,1890,,transit,2015,15/09/07,04 10 27.8559,-45 53 53.5754,385.401,1.45,1.93,-0.05,6450,,Confirmed planets
Kepler-350 c,0,,0.28524,17.848568,,,,,,,,,transit,2014,14/02/26,19 01 40.7039,+39 42 22.0153,1130.55,1.1300,1.534,,6186,,Confirmed planets
Kepler-350 d,0,,0.25243,26.135910,,,,,,,,,transit,2014,14/02/26,19 01 40.7039,+39 42 22.0153,1130.55,1.1300,1.534,,6186,,Confirmed planets
Kepler-350 b,0,,0.16859,11.189562,,,,,,,,,transit,2014,14/02/26,19 01 40.7039,+39 42 22.0153,1130.55,1.1300,1.534,,6186,,Confirmed planets
Kepler-1576 b,0,,0.093,6.984719730,,,,,,,,,transit,2016,16/05/10,19 16 17.7538,+40 21 57.7339,467.137,1.05,1.06,0.05,5876.0,,Confirmed planets
EPIC 201613023 b,0,,0.214,8.28212,0.0802,,,,,87.6,1003,,transit,2015,18/07/24,11 32 46.0928,+02 14 41.5879,294,1.01,1.01,0.03,5800,,Confirmed planets
7 CMa b,0,1.85000,,735.10000000,1.758000,0.060000,165.3000,,,90.000,,,RV,2011,19/10/24,06 36 41.0375,-19 15 21.1659,19.75,1.34,4.87,0.210,4826.00,,Confirmed planets
7 CMa c,0,0.87000,,996.00000000,2.153000,0.080000,233.5000,,,90.000,,,RV,2019,19/10/24,06 36 41.0375,-19 15 21.1659,19.75,1.34,4.87,0.210,4826.00,,Confirmed planets
Kepler-1879 b,0,0.01550,0.184,10.61340046,0.095300,0.000000,,,,89.570,9.87000000000e+02,,transit,2021,22/02/01,19 17 27,+41 31 60,627.1710000,1.02,1.39,0.000,5865.00,,Confirmed planets
Kepler-1701 b,0,,0.198,169.13400000,,,,,,,,,transit,2020,20/09/03,19 06 26,+41 53 22,594.10,,0.83,,5116.26,,Confirmed planets
K2-42 b,0,,0.192,6.68796000,0.061700,,,,,,,,transit,2016,16/07/18,11 46 39.7705,-05 10 18.8711,401.36,0.70,0.64,,4613.00,,Confirmed planets
Kepler-1996 b,0,0.01800,0.205,32.37618300,0.178900,0.000000,,,,88.180,3.92000000000e+02,,transit,2023,23/10/15,19 01 01,+46 34 56,440.5610000,0.75,0.68,0.080,4580.00,,Confirmed planets
Kepler-1996 c,0,0.02610,0.251,92.72972480,0.360800,0.000000,,,,89.190,2.76000000000e+02,,transit,2023,23/10/15,19 01 01,+46 34 56,440.5610000,0.75,0.68,0.080,4580.00,,Confirmed planets
Kepler-806 b,0,,0.102,8.092196420,,,,,,,,,transit,2016,16/05/10,19 44 01.6984,+44 51 12.4330,365.698,0.99,1.16,0.00,5770.0,,Confirmed planets
HD 18599 b,0,0.07583,0.232,4.13743540,0.048000,0.340000,-2.5000,,,87.600,8.63000000000e+02,,transit,2022,23/02/22,02 57 03,-56 11 31,38.5653000,0.86,0.77,0.000,5145.00,,Confirmed planets
TOI-908 b,0,0.05077,0.284,3.18379200,0.041657,0.132000,35.8560,,,86.475,1.31700000000e+03,,transit,2023,23/10/15,03 32 38,-81 15 03,175.7480000,0.95,1.03,0.080,5626.00,,Confirmed planets
WASP-70 A b,2,0.59,1.164,3.7130203,0.04853,,,,,87.12,1387,,transit,2011,13/10/22,21 01 54,-13 26 00,245,1.106,1.215,-0.006,5700,9.5,"Confirmed planets, Planets in binary systems, S-type"
Kepler-1422 b,0,,0.180,18.605194200,,,,,,,,,transit,2016,16/05/10,19 35 33.6500,+48 20 09.9255,,1.15,1.23,0.00,6194.0,,Confirmed planets
Kepler-1093 b,0,,0.174,25.082462600,,,,,,,,,transit,2016,16/05/10,18 59 54.7191,+41 25 12.6877,1107.05,1.13,1.20,-0.01,6166.0,,Confirmed planets
Kepler-1093 c,0,,0.175,89.722292000,,,,,,,,,transit,2016,16/05/10,18 59 54.7191,+41 25 12.6877,1107.05,1.13,1.20,-0.01,6166.0,,Confirmed planets
HD 98219 b,0,1.8,,436.9,1.23,0,,,,,419.8,,RV,2011,12/07/24,11 17 47.5531,-23 58 31.4951,134,1.30,4.5,-0.02,4992.0,,Confirmed planets
OGLE-2015-BLG-0966L b,0,0.066,,,,,,,,,,,microlensing,2015,15/09/17,17 55 01.02,-29 02 49.6,3300,0.38,,,,,Confirmed planets
Kepler-1489 b,0,,0.158,82.294751000,,,,,,,,,transit,2016,16/05/10,18 45 10.9933,+44 27 55.4100,1332.09,0.93,0.90,-0.13,5655.0,,Confirmed planets
HAT-P-17 b,0,0.534,1.01,10.338523,0.0882,0.346,,,,89.2,707.1,,transit,2010,12/04/03,21 38 08.7311,+30 29 19.4455,90,0.857,0.837,,5246.0,,Confirmed planets
HAT-P-17 c,0,1.4,,1798,2.75,0.1,,,,,127.5,,RV,2010,10/12/10,21 38 08.7311,+30 29 19.4455,90,0.857,0.837,,5246.0,,Confirmed planets
Kepler-1117 b,0,,0.099,4.790284590,,,,,,,,,transit,2016,16/05/10,19 28 20.3498,+49 14 14.8550,577.934,0.95,0.93,0.03,5612.0,,Confirmed planets
Kepler-724 b,0,,0.294,3.314946340,,,,,,,,,transit,2016,16/05/10,19 33 49.1672,+44 47 34.1294,874.126,0.90,0.86,-0.02,5437.0,,Confirmed planets
2MASS J06023447-0034369 b,0,1.1,1.3,3.0525,,,,,,,,,transit,2021,21/09/24,06 02 34.48,-00 34 36.92,,,,,,,Confirmed planets
Kepler-1082 b,0,,0.100,1.543206600,,,,,,,,,transit,2016,16/05/10,19 17 26.0876,+50 35 54.5474,755.687,1.03,1.14,-0.06,5923.0,,Confirmed planets
OGLE-2018-BLG-0977 b,0,0.0201,,,2.0,,,,,,,,microlensing,2021,21/06/16,17 54 01.00,-30 36 17.00,6500.0,0.47,,,,,Confirmed planets
HD 68402 b,0,3.07,,1103.0,2.18,0.03,341.0,,,,,,RV,2016,16/04/02,08 05 23.6912,-74 35 22,78.0,1.12,1.02,0.29,5950.0,2.0,Confirmed planets
Kepler-721 b,0,,0.236,5.392025390,,,,,,,,,transit,2016,16/05/10,18 57 43.3208,+44 28 49.7936,951.022,0.82,0.78,-0.01,5075.0,,Confirmed planets
HD 10442 b,0,2.10,,1043,2.335,0.11,,,,,,,RV,2014,14/11/19,01 41 53.1428,+02 42 15.7714,135.9,1.56,,0.11,5034,,Confirmed planets
K2-400 b,0,0.00525,0.104,3.86505300,,,,,,,,,transit,2022,22/03/01,10 18 03,+03 41 49,62.3804000,0.37,0.38,-0.051,3578.00,,Confirmed planets
CoRoT-19 b,0,1.11,1.45,3.89713,0.0518,0.047,,,,87.61,1515.3,,transit,2011,11/07/05,06 28 08.0586,-00 10 14.5323,800,1.21,1.65,-0.02,6090.0,,Confirmed planets
EPIC 212587672 c,0,0.01890,0.207,23.22855500,,,,,,89.421,6.58000000000e+02,,transit,2016,22/09/15,13 41 47,-10 51 45,320.0700000,0.99,0.98,-0.180,6004.00,,Confirmed planets
EPIC 212587672 b,0,0.00669,0.112,15.28078000,,,,,,,7.56000000000e+02,,transit,2019,22/09/15,13 41 47,-10 51 45,320.0700000,0.99,0.98,-0.180,6004.00,,Confirmed planets
HU Aqr (AB) b,1,4.758,,,3.602,0.0218,173.01,,0,90,,,timing,2011,15/05/24,21 07 58,-05 17 41,,,,,,,"Controversial, Planets in binary systems, P-type"
HU Aqr (AB) c,1,20.20,,,6.557,0.1365,10.77,,180,90,,,timing,2011,15/05/24,21 07 58,-05 17 41,,,,,,,"Controversial, Planets in binary systems, P-type"
HU Aqr (AB) d,1,80.00,,,12.887,0.0158,311.94,,0,90,,,timing,2014,15/05/24,21 07 58,-05 17 41,,,,,,,"Controversial, Planets in binary systems, P-type"
K2-193 b,0,,0.3577,14.78721,,,,,,89.19,,,transit,2018,18/07/24,13 40 56.8930,-11 00 33.4869,369.800,0.994,0.957,0.21,,,Confirmed planets
beta Cancri b,0,7.8,,605.2,1.7,0.08,58.9,,,,,,RV,2014,15/11/26,08 16 30.92101,+09 11 07.9579,93.0,1.7,47.2,-0.29,4092.1,1.85,Confirmed planets
55 Cancri b,2,0.8036,,14.6516,0.1134,0.00,-21.5,,,,,,RV,1996,18/09/18,08 52 35.8113282132,+28 19 50.956901366,12.5901,0.905,0.943,0.35,5172,,"Confirmed planets, Planets in binary systems, S-type"
55 Cancri c,2,0.1611,,44.3989,0.2373,0.03,2.4,,,,,,RV,2002,18/09/18,08 52 35.8113282132,+28 19 50.956901366,12.5901,0.905,0.943,0.35,5172,,"Confirmed planets, Planets in binary systems, S-type"
55 Cancri d,2,3.12,,5574.2,5.957,0.13,-69.1,,,,,,RV,2002,18/09/18,08 52 35.8113282132,+28 19 50.956901366,12.5901,0.905,0.943,0.35,5172,,"Confirmed planets, Planets in binary systems, S-type"
55 Cancri e,2,0.0251,0.16728,0.7365474,0.01544,0.05,86.0,,,83.59,,,transit,2004,18/09/18,08 52 35.8113282132,+28 19 50.956901366,12.5901,0.905,0.943,0.35,5172,,"Confirmed planets, Planets in binary systems, S-type"
55 Cancri f,2,0.1503,,259.88,0.7708,0.08,-97.6,,,,,,RV,2007,18/09/18,08 52 35.8113282132,+28 19 50.956901366,12.5901,0.905,0.943,0.35,5172,,"Confirmed planets, Planets in binary systems, S-type"
Kepler-1945 b,0,0.00695,0.115,6.08003998,0.059700,0.000000,,,,89.580,8.08000000000e+02,,transit,2021,22/02/01,18 47 36,+42 17 09,,0.77,0.80,0.040,4991.00,,Confirmed planets
WASP-93 b,0,1.47,1.597,2.7325321,0.04211,,,,,81.18,,,transit,2016,16/08/07,00 37 50.1100,+51 17 19.5590,250.0,1.3,1.06,0.07,6700.0,,Confirmed planets
K2-270 b,0,,0.123,1.54306900,0.024700,,,,,,1203,,transit,2018,18/10/26,08 45 03.9866,+13 32 59.3889,283.53,0.85,0.77,0.260,4877.00,,Confirmed planets
K2-270 c,0,,0.263,4.40002800,0.049700,,,,,,848,,transit,2018,18/10/26,08 45 03.9866,+13 32 59.3889,283.53,0.85,0.77,0.260,4877.00,,Confirmed planets
HD 100546 b,0,17.5,6,,53,,,,,,1028,0.0055,imaging,2013,14/12/26,11 33 25.4404,-70 11 41.2393,97,2.4,,,10500,0.005,Confirmed planets
HD 100546 c,0,,,,13.5,,,,,,,,,,,11 33 25.4404,-70 11 41.2393,97,2.4,,,10500,0.005,Controversial
HD 96063 b,0,0.9,,361.1,0.99,,,,,,481.5,,RV,2011,12/07/24,11 04 44.4546,-02 30 47.5855,158,1.02,4.5,-0.30,5148.0,,Confirmed planets
HIP 11952 b,0,2.93,,290,0.81,0.27,,,,,372.6,,RV,2012,13/02/14,02 34 11.0485,-12 23 03.4454,111,0.83,1.6,-1.9,6040.0,,Controversial
HIP 11952 c,0,0.78,,6.95,0.07,0.35,,,,,1263.2,,RV,2012,13/02/14,02 34 11.0485,-12 23 03.4454,111,0.83,1.6,-1.9,6040.0,,Controversial
Kepler-1788 b,0,0.01970,0.212,2.80012012,0.034300,0.000000,,,,86.540,9.56000000000e+02,,transit,2021,22/09/15,19 24 54,+45 46 41,560.4450000,0.69,0.70,-0.200,4786.00,,Confirmed planets
HATS-26 b,0,0.65,1.75,3.3023881,0.04735,0.122,,,,86.2,,,transit,2016,16/07/28,09 39 42.4488,-28 35 08.0980,907.0,1.299,2.04,-0.02,6071.0,4.04,Confirmed planets
Kepler-139 b,0,,0.26792,15.771044,,,,,,,,,transit,2014,14/02/26,18 49 34.0590,+43 53 21.6475,476.47,1.0840,1.300,,5594,,Confirmed planets
Kepler-139 c,0,,0.30802,157.072878,,,,,,,,,transit,2014,14/02/26,18 49 34.0590,+43 53 21.6475,476.47,1.0840,1.300,,5594,,Confirmed planets
WASP-83 b,0,0.30,1.04,4.971252,0.059,,,,,88.9,1120,,transit,2014,14/10/24,12 40 36.4947,-19 17 03.4703,300,1.11,1.05,0.29,5480,5,Confirmed planets
Kepler-403 b,0,,0.11391,7.031462,,,,,,,,,transit,2014,14/02/26,19 19 41.1510,+46 44 40.4896,605.63,,1.329,,6090,,Confirmed planets
Kepler-403 c,0,,0.15948,54.280749,,,,,,,,,transit,2014,14/02/26,19 19 41.1510,+46 44 40.4896,605.63,,1.329,,6090,,Confirmed planets
Kepler-403 d,0,,0.127,13.611591290,,,,,,,,,transit,2016,16/05/10,19 19 41.1510,+46 44 40.4896,605.63,,1.329,,6090,,Confirmed planets
Kepler-1169 b,0,,0.084,6.110091340,,,,,,,,,transit,2016,16/05/10,19 39 38.7763,+46 29 29.2445,530.786,1.24,1.23,0.26,6191.0,,Confirmed planets
HD 87883 b,0,1.78,,2754,3.6,0.53,,,,8.5,,,RV,2009,15/10/07,10 08 43.1409,+34 14 32.1487,18.1,0.82,0.76,0.093,4980.0,,Confirmed planets
WASP-156 b,0,0.12800,0.510,3.83616900,0.045300,0.007000,,,,89.100,970,,transit,2017,17/10/26,02 11 07.6236,+02 25 04.8765,140.00,0.84,0.76,0.240,4910.00,,Confirmed planets
TOI-2803 A b,0,0.97500,1.616,1.96229325,0.031850,0.000000,,,,89.000,1.89300000000e+03,,transit,2023,23/10/15,06 12 28,-23 29 33,494.8180000,1.12,1.25,-0.105,6280.00,,Confirmed planets
WASP-111 b,0,1.83,1.442,2.3109650,0.03914,,,,,81.61,2140,,transit,2014,14/10/14,21 55 04.2428,-22 36 45.2925,210,1.5,1.85,0.08,6400,2.6,Confirmed planets
HIP 55507 b,0,8.25957,1.120,5138.43726957,5.055931,0.361610,65.5710,,,135.022,,,RV,2022,22/09/27,11 22 05,+46 54 28,25.4893000,0.65,0.72,,4171.00,,Confirmed planets
Kepler-866 b,0,,0.145,2.617032540,,,,,,,,,transit,2016,16/05/10,19 20 29.3544,+43 05 07.9404,658.501,0.75,0.71,-0.07,4751.0,,Confirmed planets
Kepler-1663 b,0,,0.295,17.60460000,,,,,,,,,transit,2020,20/09/03,19 21 36,+48 49 21,341.22,,0.71,,3793.47,,Confirmed planets
Kepler-1381 b,0,,0.201,25.384268600,,,,,,,,,transit,2016,16/05/10,19 10 08.5893,+48 43 40.0370,1239.46,0.96,0.94,-0.10,5747.0,,Confirmed planets
KIC 10525077 b,0,,0.491,854.08300,,,,,,89.861,,,transit,2015,16/01/09,19 09 30.7413,+47 46 16.1536,1525.32,1.01,1.01,-0.04,6091,,Confirmed planets
KOI-5800.01,0,,0.1213,11.0068817,,,,,,89.95,,,transit,2015,16/01/09,19 09 30.7413,+47 46 16.1536,1525.32,1.01,1.01,-0.04,6091,,Controversial
Kepler-1074 b,0,,0.112,5.945665340,,,,,,,,,transit,2016,16/05/10,18 57 54.3767,+46 15 09.2769,252.64,0.60,0.57,-0.06,4002.0,,Confirmed planets
Kepler-685 b,0,,0.944,1.625522200,,,,,,,,,transit,2016,16/05/10,19 35 29.2598,+38 25 22.6094,963.391,1.11,1.16,0.15,5963.0,,Confirmed planets
Kepler-124 c,0,,0.15948,13.821375,,,,,,,,,transit,2014,14/02/26,19 07 00.6694,+49 03 53.5779,358.80,0.8410,0.636,,4984,,Confirmed planets
Kepler-124 d,0,,0.10115,30.950851,,,,,,,,,transit,2014,14/02/26,19 07 00.6694,+49 03 53.5779,358.80,0.8410,0.636,,4984,,Confirmed planets
Kepler-124 b,0,,0.06653,3.410493,,,,,,,,,transit,2014,14/02/26,19 07 00.6694,+49 03 53.5779,358.80,0.8410,0.636,,4984,,Confirmed planets
WASP-187 b,0,0.80000,1.640,5.14787800,0.065300,0.000000,0.0000,,,,,,transit,2020,20/12/17,01 09 53.9653,+25 40 54.1037,375.52,1.54,2.83,0.000,6150.00,,Confirmed planets
Kepler-1675 b,0,,0.279,63.03820000,,,,,,,,,transit,2020,20/09/03,18 55 14,+41 02 28,663.58,,1.13,,5747.00,,Confirmed planets
OGLE-2016-BLG-1195L b,0,0.00450,,,,,,,,,,,microlensing,2017,18/09/18,17 55 23.50,-30 12 26.1,3910,0.078,,,,,Confirmed planets
TOI-640 b,0,0.88,1.771,5.0037775,0.06608,0.05,159.0,,,82.54,1749.0,,transit,2021,21/01/07,06 38 56.00,-36 38 46.00,341.9,1.536,2.082,0.174,6460.0,,Confirmed planets
Proxima Centauri b,2,0.003691,,11.18427,0.04857,,,110,,,234,,RV,2016,16/08/22,14 39 36.204,-60 50 08.23,1.295,0.120,0.141,,2900,,"Confirmed planets, Planets in binary systems, S-type"
Proxima Centauri c,2,0.022024,,1929,,,,,,133,,,RV,2019,20/08/29,14 39 36.204,-60 50 08.23,1.295,0.120,0.141,,2900,,"Confirmed planets, Planets in binary systems, S-type"
Proxima Centauri d,2,0.000818,,5.122,0.02885,0.04,,,,,,,RV,2022,22/02/10,14 39 36.204,-60 50 08.23,1.295,0.120,0.141,,2900,,"Confirmed planets, Planets in binary systems, S-type"
Alpha Centauri B b,2,0.00356,,3.2357,0.04,0.0,,,,,,,RV,2012,20/08/29,14 39 36.204,-60 50 08.23,1.295,0.907,0.865,0.23,5260,,"Retracted planet candidate, Planets in binary systems, S-type"
Alpha Centauri B c,2,,0.083840,,,,,,,,,,transit,2015,15/11/17,14 39 36.204,-60 50 08.23,1.295,0.907,0.865,0.23,5260,,"Controversial, Planets in binary systems, S-type"
Kepler-780 b,0,,0.079,0.677375160,,,,,,,,,transit,2016,16/05/10,18 47 03.9352,+44 17 33.1070,,1.01,1.02,0.05,5769.0,,Confirmed planets
Kepler-1591 b,0,,0.113,8.185049490,,,,,,,,,transit,2016,16/05/10,19 46 03.9995,+44 36 31.0175,1478.63,1.10,1.16,0.01,6082.0,,Confirmed planets
mu2 Sco b,0,14.4,,,242.4,0.56,,,,96.6,,,imaging,2022,22/05/06,16 52 20.00,-38 01 03.00,169.5,9.1,5.6,,21700.0,,Confirmed planets
Kepler-1346 b,0,,0.141,3.401656680,,,,,,,,,transit,2016,16/05/10,19 27 21.9139,+45 10 45.0245,864.603,1.14,1.21,0.04,6133.0,,Confirmed planets
Kepler-1177 b,0,,0.170,106.247547000,,,,,,,,,transit,2016,16/05/10,19 06 41.1521,+49 24 22.6978,1350.44,0.98,0.97,0.02,5712.0,,Confirmed planets
TOI-3023 b,0,0.62000,1.466,3.90149710,0.050500,0.000000,,,,88.900,1.59600000000e+03,,transit,2023,23/10/15,11 01 16,-72 21 24,389.9160000,1.12,1.67,0.085,5760.00,,Confirmed planets
Kepler-483 b,0,,0.286,30.229104000,,,,,,,,,transit,2016,16/05/10,19 26 35.2170,+41 53 04.7829,882.223,1.28,1.47,0.09,6346.0,,Confirmed planets
TOI-530 b,0,0.4,0.83,6.387597,0.052,0.0,,,,89.1,565.0,,transit,2021,21/10/11,06 53 39.00,+12 52 54.00,147.7,0.53,0.54,0.376,3659.0,,Confirmed planets
Kepler-1241 b,0,,0.235,18.552570100,,,,,,,,,transit,2016,16/05/10,19 38 18.2967,+38 27 25.1875,995.223,0.84,0.80,-0.09,5261.0,,Confirmed planets
Kepler-66 b,0,,0.2498,17.815815,0.1352,,,,,,,,transit,2013,18/03/23,19 35 55.5742,+46 41 15.9568,1107,1.038,0.966,0.012,5962,1.00,"Confirmed planets, Planets in open clusters"
HD 159868 b,0,2.1,,1178.4,2.25,0.01,,,,,224.9,,RV,2007,12/05/15,17 39 00,-43 08 43.8443,52.7,1.09,,,5395.0,,Confirmed planets
HD 159868 c,0,0.73,,352.3,1,0.15,,,,,336.8,,RV,2012,12/05/15,17 39 00,-43 08 43.8443,52.7,1.09,,,5395.0,,Confirmed planets
Kepler-216 c,0,,0.27704,17.406669,,,,,,,,,transit,2014,14/02/26,19 34 54.7440,+46 07 44.9025,994.93,1.1290,1.260,,6091,,Confirmed planets
Kepler-216 b,0,,0.21416,7.693641,,,,,,,,,transit,2014,14/02/26,19 34 54.7440,+46 07 44.9025,994.93,1.1290,1.260,,6091,,Confirmed planets
Kepler-21 b,2,,0.1456,2.785755,0.042509,,,,,82.59,,,transit,2011,16/01/22,19 09 26.83535,+38 42 50.4593,112.9,1.340,1.860,-0.15,6131,,"Confirmed planets, Planets in binary systems, S-type"
TOI-2260 b,0,0.011,0.1445,0.3524728,0.0097,,,,,,2609.0,,transit,2022,22/01/30,16 30 40.00,+49 02 47.00,101.3,0.99,0.94,,5534.0,,Confirmed planets
Kepler-390 b,0,,0.07473,6.738088,,,,,,,,,transit,2014,14/02/26,19 26 30.9049,+41 12 31.0022,429.55,0.8440,0.776,,5166,,Confirmed planets
Kepler-390 c,0,,0.07199,13.060022,,,,,,,,,transit,2014,14/02/26,19 26 30.9049,+41 12 31.0022,429.55,0.8440,0.776,,5166,,Confirmed planets
LHS 3844 b,0,,0.116,0.46292913,0.006220,,,,,88.500,805,,transit,2019,19/01/24,22 41 58.1173,-69 10 08.3209,14.90,0.15,0.19,,3036.00,,Confirmed planets
Kepler-113 c,0,,0.198664,8.92507,,,,,,,,,transit,2014,14/02/24,19 11 59.4989,+50 56 39.6675,255.9,0.75,0.69,0.05,4725,6.89,Confirmed planets
Kepler-113 b,0,0.036805,0.165857,4.75400,,,,,,,,,transit,2014,14/02/24,19 11 59.4989,+50 56 39.6675,255.9,0.75,0.69,0.05,4725,6.89,Confirmed planets
Kepler-450 b,2,,0.548,28.454851,0.201,0.02,,,,,,,transit,2015,15/05/11,19 41 56.76,+51 00 48.6,,1.346,1.570,,,,"Confirmed planets, Planets in binary systems, S-type"
Kepler-450 c,2,,0.234,15.413135,0.134,0.02,,,,,,,transit,2015,15/05/11,19 41 56.76,+51 00 48.6,,1.346,1.570,,,,"Confirmed planets, Planets in binary systems, S-type"
Kepler-450 d,2,,0.0747,7.51464,0.083,0.14,,,,,,,transit,2015,15/05/11,19 41 56.76,+51 00 48.6,,1.346,1.570,,,,"Confirmed planets, Planets in binary systems, S-type"
HD 122562 b,0,24,,2777,4.1,0.71,-53.9,,,,,,RV,2016,17/12/09,14 02 21.1635,+20 52 52.7441,53.02,1.13,,0.31,4958,,Confirmed planets
TOI-1272 b,0,0.0774,0.3693,3.31599,0.0412,0.338,123.6,,,,961.0,,transit,2022,22/06/30,13 16 47.18,+49 51 39.74,,,,,,,Confirmed planets
TOI-1272 c,0,0.084,,8.689,0.0783,280.0,,,,,697.0,,RV,2022,22/06/30,13 16 47.18,+49 51 39.74,,,,,,,Confirmed planets
Kepler-751 b,0,,0.219,17.444906360,,,,,,,,,transit,2016,16/05/10,19 39 22.5165,+44 04 39.7114,777.182,0.87,0.84,-0.06,5387.0,,Confirmed planets
HD 135872 b,0,5.48900,1.140,2422.32597000,4.172000,0.164000,174.2680,,,93.872,,,RV,2022,23/10/15,15 17 41,-05 12 09,82.4251000,1.65,3.93,0.090,4992.00,,Confirmed planets
HIP 67851 b,0,1.38,,88.9,0.46,0.05,300,,,,,,RV,2014,15/05/25,13 53 52.06197,-35 18 51.7033,66.0,1.30,5.87,-0.03,4805,,Confirmed planets
HIP 67851 c,0,5.98,,2131.8,3.82,0.17,205,,,,,,RV,2014,15/05/25,13 53 52.06197,-35 18 51.7033,66.0,1.30,5.87,-0.03,4805,,Confirmed planets
WASP-55 b,0,0.57,1.3,4.465633,0.0533,0.0,,,,89.2,1160.1,,transit,2011,12/04/24,13 35 01.9537,-17 30 12.5263,330,1.01,1.06,-0.2,5900.0,,Confirmed planets
Qatar-4 b,0,5.85,1.552,1.8053949,0.02861,,,,,88.82,,,transit,2016,16/09/18,00 19 26.23,+44 01 39.5,332.2,0.954,1.115,0.166,5219.0,12.9,Confirmed planets
K2-260 b,0,1.42000,1.552,2.62666570,0.040400,0.000000,90.0000,,,88.670,1957,,transit,2018,18/08/16,05 07 28.1588,+16 52 03.7950,676.32,1.39,1.69,-0.140,6367.00,,Confirmed planets
SR 12 C,1,13,,,,,,,,,,,imaging,2011,11/03/08,16 27 20,-24 41 40,125,,,,,,"Confirmed planets, Planets in binary systems, P-type"
Kepler-973 b,0,,0.175,49.607733100,,,,,,,,,transit,2016,16/05/10,19 20 39.6681,+49 55 25.9596,331.576,0.86,0.78,-0.06,5213.0,,Confirmed planets
HD 93385 b,0,0.0263,,13.186,0.1116,0.15,,,,,851.8,,RV,2011,11/09/12,10 46 15.1160,-41 27 51.7261,42.2,,,,5940.0,,Confirmed planets
HD 93385 c,0,0.0318,,46.025,0.257,0.24,,,,,560.1,,RV,2011,11/09/12,10 46 15.1160,-41 27 51.7261,42.2,,,,5940.0,,Confirmed planets
HD 156668 c,0,0.09910,0.550,811.30000000,1.570000,0.089000,-10.8862,,,,,,RV,2021,21/06/17,17 17 40,+29 13 41,24.3323000,0.79,0.77,0.049,4903.69,,Confirmed planets
